@RELATION data

@ATTRIBUTE ponzi {ponzi, non_ponzi}
@ATTRIBUTE nbr_tx_in NUMERIC
@ATTRIBUTE nbr_tx_out NUMERIC
@ATTRIBUTE Tot_in NUMERIC
@ATTRIBUTE Tot_out NUMERIC
@ATTRIBUTE num_paid_in_addr NUMERIC
@ATTRIBUTE num_paid_out_addr NUMERIC
@ATTRIBUTE overlap_in_out_addr NUMERIC
@ATTRIBUTE mean_in NUMERIC
@ATTRIBUTE mean_out NUMERIC
@ATTRIBUTE sdev_in NUMERIC
@ATTRIBUTE sdev_out NUMERIC
@ATTRIBUTE gini_in NUMERIC
@ATTRIBUTE gini_out NUMERIC
@ATTRIBUTE avg_time_btw_tx NUMERIC
@ATTRIBUTE gini_time_out NUMERIC
@ATTRIBUTE lifetime NUMERIC
@ATTRIBUTE size_info NUMERIC

@DATA
non_ponzi,540,0,0.0,0.0,540,0,0,0.0,0,0.0,0,0.0,0,36169.9351852,0,19531765.0,6010
non_ponzi,71,0,0.0,0.0,71,0,0,0.0,0,0.0,0,-5.04086261012e-18,0,309248.676056,0,21956656.0,11324
non_ponzi,25,0,0.0,0.0,25,0,0,0.0,0,0.0,0,0.0,0,201331.32,0,5033283.0,11298
non_ponzi,238,0,1e+15,0.0,238,0,0,4.20168067227e+12,0,6.46840517577e+13,0,0.995798319328,0,126917.331933,0,30206325.0,7516
non_ponzi,426,29,1.78063377633e+20,1.12260255293e+20,426,29,0,4.17989149373e+17,3.87104328597e+18,2.33594991986e+18,7.60184551771e+18,0.939965308089,0.608303219901,6748.37362637,0.000317015530042,3070510.0,16358
non_ponzi,227,68,6.72759e+19,6.52566013247e+19,227,68,44,2.96369603524e+17,9.59655901834e+17,1.47843294548e+18,1.93817891806e+18,0.928137293118,0.783349340259,4308.2779661,4.42999021308e-05,1270942.0,11482
non_ponzi,81,0,0.0,0.0,81,0,0,0.0,0,0.0,0,-2.58202392091e-18,0,144779.234568,0,11727118.0,22188
non_ponzi,34,0,0.0,0.0,34,0,0,0.0,0,0.0,0,0.0,0,89574.0882353,0,3045519.0,9422
non_ponzi,157,0,5e+17,0.0,157,0,0,3.1847133758e+15,0,3.97770573146e+16,0,0.993630573248,0,85110.3757962,0,13362329.0,11838
non_ponzi,1574,1566,3.6e+16,0.0,3140,1566,0,2.28716645489e+13,0.0,5.31818952052e+14,0.0,0.998270506847,0.0,8904.42070064,0.0027004909006,27959881.0,22366
non_ponzi,26,19,9.8356461e+17,7.32963921135e+17,26,19,6,3.78294080769e+16,3.85770484808e+16,5.42388744929e+16,7.2178030774e+16,0.684054832961,0.747893894703,67098.4222222,0.000430592703739,3019429.0,13766
non_ponzi,10002,0,3.02725702e+18,0.0,10002,0,0,3.02665168966e+14,0,2.23572259822e+16,0,0.999829465764,0,788.528294341,0,7886860.0,6984
non_ponzi,102,0,0.0,0.0,102,0,0,0.0,0,0.0,0,-4.88484975349e-18,0,277822.215686,0,28337866.0,5932
non_ponzi,10001,0,1e+18,0.0,1,0,0,9.99900009999e+13,0,7.07000724891e+15,0,0.999800019998,0,1008.9740026,0,10090749.0,19874
non_ponzi,87,2,1.17675835619e+21,8.9573116194e+20,87,2,2,1.35259581171e+19,4.4786558097e+20,2.51436894454e+19,4.2086558097e+20,0.770230386332,0.469857027256,113050.47191,1.79444708485e-06,10061492.0,25748
non_ponzi,91,0,0.0,0.0,91,0,0,0.0,0,0.0,0,-2.04572623416e-18,0,167531.450549,0,15245362.0,16022
non_ponzi,44,0,0.0,0.0,44,0,0,0.0,0,0.0,0,1.75006807284e-17,0,562041.181818,0,24729812.0,4520
non_ponzi,2976,0,2.55264693246e+19,0.0,1,0,0,8.57744264939e+15,0,1.19164223242e+17,0,0.994589872771,0,11298.2930108,0,33623720.0,25014
non_ponzi,128,0,0.0,0.0,128,0,0,0.0,0,0.0,0,0.0,0,154468.773438,0,19772003.0,8508
non_ponzi,415,0,4.59763556902e+20,0.0,1,0,0,1.10786399253e+18,0,4.93875869889e+18,0,0.826156083338,0,47366.4506024,0,19657077.0,11278
non_ponzi,4527,0,0.0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,5283.80030926,0,23919764.0,7508
non_ponzi,124,630,1.80518131998e+18,1.39448078517e+18,124,630,13,1.45579138708e+16,2.21346156376e+15,1.99275625553e+16,3.11430136581e+15,0.624700138408,0.592741971144,441.440318302,1.57847716412e-06,332846.0,7738
non_ponzi,61,0,0.0,0.0,61,0,0,0.0,0,0.0,0,2.27635836403e-18,0,319865.360656,0,19511787.0,6338
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,112.3065,0,1123065.0,2850
non_ponzi,1411,0,4.60366591758e+22,0.0,2,0,0,3.26269731933e+19,0,4.24152966115e+19,0,0.649960486437,0,4478.79163714,0,6319575.0,7348
non_ponzi,7838,2842,2.021990356e+19,1.8369676e+19,7838,2842,1,2.57972742536e+15,6.46364391274e+15,1.60458163482e+16,2.41455809494e+16,0.898749391669,0.762989099744,1324.04222846,0.00024459503803,14140771.0,4952
non_ponzi,62,0,0.0,0.0,62,0,0,0.0,0,0.0,0,6.61055890157e-18,0,153389.209677,0,9510131.0,7008
non_ponzi,4455,2,1.25001126883e+21,1.11331332303e+21,4455,2,1,2.80586143395e+17,5.56656661513e+20,7.92046720184e+18,6.53765968715e+18,0.997109606948,0.00587225496357,5475.53040162,0.000632848707248,24404439.0,10284
non_ponzi,108,10,7e+18,6.99912e+18,108,10,4,6.48148148148e+16,6.99912e+17,2.1880207591e+16,7.81450772612e+17,0.103883597884,0.569263564562,5629.84745763,9.29582628011e-05,664322.0,10794
non_ponzi,2962,1587,4.303901101e+21,3.6180813481e+21,2962,1587,65,1.45303885922e+18,2.27982441595e+18,7.45854179761e+18,1.00185164793e+19,0.94978920511,0.912127511275,200.963508463,2.89655207476e-05,914183.0,38146
non_ponzi,6427,0,7.59101201105e+15,0.0,6427,0,0,1.18111280707e+12,0,3.24799255991e+13,0,0.998770229356,0,3234.2402365,0,20786462.0,17756
non_ponzi,1383,0,3.3546e+15,0.0,1383,0,0,2.42559652928e+12,0,9.01694931436e+13,0,0.999276891092,0,12291.9869848,0,16999818.0,19906
non_ponzi,41,0,0.0,0.0,41,0,0,0.0,0,0.0,0,5.03886345779e-18,0,410516.317073,0,16831169.0,15732
non_ponzi,10003,3430,2.84471653283e+21,7.02794182521e+21,10003,3430,369,2.84386337381e+17,2.04896263126e+18,7.33921327453e+18,2.54963638029e+19,0.981963236861,0.978985737332,2413.85930172,0.00134826197881,32425372.0,20984
non_ponzi,10000,0,6e+18,0.0,10000,0,0,6e+14,0,3.46358196092e+16,0,0.9997,0,861.5249,0,8615249.0,12074
non_ponzi,37,0,0.0,0.0,37,0,0,0.0,0,0.0,0,3.0936192376e-18,0,121614.0,0,4499718.0,10994
non_ponzi,30,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-9.41147719171e-18,0,639549.8,0,19186494.0,5846
non_ponzi,1507,521,2.94049612616e+19,2.93992314508e+19,1507,521,75,1.95122503395e+16,5.6428467276e+16,2.69159744576e+17,4.4697314052e+17,0.974994587647,0.923067969233,7587.94033531,3.12763762565e-05,15388343.0,18428
non_ponzi,190,0,0.0,0.0,190,0,0,0.0,0,0.0,0,-6.00666023538e-17,0,147654.926316,0,28054436.0,8046
non_ponzi,243,190,1.22066930213e+21,1.01967444375e+21,243,190,0,5.02333046143e+18,5.36670759871e+18,1.6000661229e+19,1.61428537186e+19,0.848379693701,0.836109141125,555.531177829,9.49901884897e-06,240545.0,9508
non_ponzi,74,21,1.52887938218e+19,1.14893327274e+19,74,21,1,2.06605321916e+17,5.47111082255e+17,4.29945616004e+17,6.06732040025e+17,0.815722583431,0.549512122156,17745.7789474,0.000164301320933,1685849.0,12992
non_ponzi,1957,0,0.0,0.0,1957,0,0,0.0,0,0.0,0,-7.24717230774e-17,0,9834.80122637,0,19246706.0,14028
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,53.2551,0,532551.0,12424
non_ponzi,10000,0,2.32335005e+15,0.0,10000,0,0,232335005000.0,0,1.36002215274e+13,0,0.999645387808,0,39.9107,0,399107.0,10218
non_ponzi,31,0,0.0,0.0,31,0,0,0.0,0,0.0,0,2.20351963386e-17,0,22.4838709677,0,697.0,3134
non_ponzi,2441,0,1.4e+17,0.0,2441,0,0,5.73535436297e+13,0,2.83305606707e+15,0,0.999590331831,0,11941.6976649,0,29149684.0,7114
non_ponzi,119,15,1.70152291667e+17,1.12983472222e+17,119,15,3,1.42985119048e+15,7.53223148148e+15,3.70699700316e+15,4.83994136745e+15,0.873112506346,0.308519563866,26673.7238806,0.000115659328295,3574279.0,14308
non_ponzi,56,0,0.0,0.0,56,0,0,0.0,0,0.0,0,0.0,0,151905.857143,0,8506728.0,6402
non_ponzi,23,17,2.03171e+19,1.93171e+19,23,17,0,8.83352173913e+17,1.1363e+18,1.25176419431e+18,1.35116826313e+18,0.672013059036,0.597357964157,61156.0,0.000124197545482,2446240.0,12630
non_ponzi,834,16,1.5528789e+16,1.5528789e+16,834,16,1,1.86196510791e+13,9.70549312501e+14,3.53911213865e+14,2.36747241262e+15,0.995827011724,0.782482986116,21688.7270588,0.000137853375506,18435418.0,5006
non_ponzi,10355,0,4.37873951844e+18,0.0,1,0,0,4.22862338816e+14,0,3.06357394361e+16,0,0.999447835998,0,1626.82974408,0,16845822.0,7870
non_ponzi,26,0,0.0,0.0,26,0,0,0.0,0,0.0,0,0.0,0,93251.6153846,0,2424542.0,8008
non_ponzi,22,0,0.0,0.0,22,0,0,0.0,0,0.0,0,-1.75006807284e-17,0,23566.2727273,0,518458.0,1332
non_ponzi,4197,1391,3.31056202061e+20,3.26184456855e+20,4197,1391,277,7.88792475723e+16,2.34496374446e+17,5.02563276758e+17,8.92383820227e+17,0.954437673522,0.868784172732,3024.94488189,0.000329386083091,16903392.0,7978
non_ponzi,4021,0,4.005e+17,0.0,4021,0,0,9.96020890326e+13,0,4.45933739119e+15,0,0.999501679851,0,5505.81099229,0,22138866.0,11298
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,132.7037,0,1327037.0,12382
non_ponzi,1709,0,0.0,0.0,1709,0,0,0.0,0,0.0,0,0.0,0,1486.83031012,0,2540993.0,8202
non_ponzi,177,0,0.0,0.0,177,0,0,0.0,0,0.0,0,0.0,0,3948.68926554,0,698918.0,16802
non_ponzi,361,0,0.0,0.0,361,0,0,0.0,0,0.0,0,0.0,0,46709.2382271,0,16862035.0,4244
non_ponzi,36,0,1.78e+17,0.0,1,0,0,4.94444444444e+15,0,1.64011253754e+16,0,0.917290886392,0,553682.194444,0,19932559.0,14532
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,425.6584,0,4256584.0,4702
non_ponzi,37,62,2.92236771334e+18,1.52356771334e+18,37,62,1,7.89829111713e+16,2.45736727958e+16,1.20214198193e+17,2.63041248588e+16,0.619486952539,0.413241102137,31167.3535354,0.00013680426382,3085568.0,11964
non_ponzi,61,0,0.0,0.0,1,0,0,0.0,0,0.0,0,2.27635836403e-18,0,220507.983607,0,13450987.0,5432
non_ponzi,697,530,2.2036091888e+21,2.0248114474e+21,697,530,0,3.16156268121e+18,3.82039895735e+18,1.6088053525e+19,1.82716797788e+19,0.844873929294,0.833260507654,3583.17522412,0.000396554362226,4396556.0,10678
non_ponzi,10000,3,0.0,1.8748888e+17,10000,3,1,0.0,6.24962933333e+16,0.0,3.82411928093e+16,4.4408920985e-17,0.320018979259,2644.68519444,0.00236944202019,26454786.0,5702
non_ponzi,175,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-3.54025199179e-17,0,136958.708571,0,23967774.0,4302
non_ponzi,21,0,0.0,0.0,21,0,0,0.0,0,0.0,0,-2.88106444644e-17,0,877622.904762,0,18430081.0,8008
non_ponzi,423,319,1.65401763445e+21,1.61857797281e+21,423,319,0,3.91020717365e+18,5.07391214047e+18,3.01128259822e+19,3.45952709732e+19,0.802031288046,0.774782605153,18478.4326146,0.000188244969787,13710997.0,28738
non_ponzi,192,0,5e+16,0.0,192,0,0,2.60416666667e+14,0,3.59902993778e+15,0,0.994791666667,0,158577.46875,0,30446874.0,11354
non_ponzi,290,0,0.0,0.0,290,0,0,0.0,0,0.0,0,0.0,0,65249.062069,0,18922228.0,10676
non_ponzi,3395,0,8.85671e+19,0.0,1,0,0,2.60875110457e+16,0,3.95854215303e+17,0,0.995079684049,0,6815.43092784,0,23138388.0,6272
non_ponzi,10000,0,1.22642274e+18,0.0,10000,0,0,1.22642274e+14,0,4.714052437e+15,0,0.999365606729,0,41.0498,0,410498.0,5452
non_ponzi,2322,0,2.24e+17,0.0,2322,0,0,9.64685615848e+13,0,1.9692282886e+15,0,0.997719792051,0,11004.5361757,0,25552533.0,8008
non_ponzi,246,0,8.582820084e+18,0.0,1,0,0,3.48895125366e+16,0,1.39384354715e+17,0,0.848640123455,0,139168.182927,0,34235373.0,2102
non_ponzi,494,0,0.0,0.0,494,0,0,0.0,0,0.0,0,3.55423682567e-17,0,20080.0991903,0,9919569.0,8616
non_ponzi,1185,0,1.26703333333e+19,0.0,2,0,0,1.06922644163e+16,0,1.6637907654e+16,0,0.653416129708,0,13454.6843882,0,15943801.0,13856
non_ponzi,337,1,1.019064114e+19,1e+15,337,1,1,3.02392912166e+16,1e+15,5.54240812044e+17,0.0,0.99703205858,0.0,79672.3491124,0.0,26929254.0,6286
non_ponzi,115,0,0.0,0.0,115,0,0,0.0,0,0.0,0,-1.40905291793e-17,0,191622.965217,0,22036641.0,9266
non_ponzi,2380,0,1e+15,0.0,2380,0,0,420168067227.0,0,2.0493694787e+13,0,0.999579831933,0,9250.56890756,0,22016354.0,14120
non_ponzi,70,4,4.51001e+16,4.38001e+16,70,4,1,6.44287142857e+14,1.0950025e+16,8.86828904729e+14,8.36708446843e+15,0.555493700204,0.423516727131,103976.864865,0.000637571429517,7694288.0,18466
non_ponzi,238,0,1e+16,0.0,238,0,0,4.20168067227e+13,0,6.46840517577e+14,0,0.995798319328,0,99294.4705882,0,23632084.0,2802
non_ponzi,110,0,1e+13,0.0,110,0,0,90909090909.1,0,949118773537.0,0,0.990909090909,0,92314.9454545,0,10154644.0,8000
non_ponzi,31,0,0.0,0.0,31,0,0,0.0,0,0.0,0,2.20351963386e-17,0,186832.774194,0,5791816.0,11158
non_ponzi,347,0,0.0,0.0,347,0,0,0.0,0,0.0,0,0.0,0,72106.648415,0,25021007.0,8834
non_ponzi,22,0,1.93e+15,0.0,22,0,0,8.77272727273e+13,0,4.02016867785e+14,0,0.954545454545,0,150399.363636,0,3308786.0,11218
non_ponzi,31,0,0.0,0.0,31,0,0,0.0,0,0.0,0,2.20351963386e-17,0,9551.38709677,0,296093.0,14040
non_ponzi,48,18,1.379e+18,9.39e+17,48,18,12,2.87291666667e+16,5.21666666667e+16,6.39569319879e+16,8.97556071845e+16,0.747628112159,0.650940617887,73505.8181818,0.000172365224746,4851384.0,23352
non_ponzi,56,0,3.8e+16,0.0,1,0,0,6.78571428571e+14,0,5.03242040196e+15,0,0.982142857143,0,449909.482143,0,25194931.0,5580
non_ponzi,166,0,1.05858424852e+20,0.0,166,0,0,6.37701354529e+17,0,1.63165224165e+18,0,0.832467240597,0,86954.0843373,0,14434378.0,6518
non_ponzi,1772,0,6.76194714286e+19,0.0,2,0,0,3.81599725895e+16,0,8.61964170888e+16,0,0.732676588761,0,9002.67325056,0,15952737.0,13856
non_ponzi,4021,2983,5.52407641962e+19,4.36446142457e+19,4021,2983,105,1.37380662015e+16,1.46311143968e+16,4.23500234458e+16,3.80331523374e+16,0.597436986718,0.517479836138,3533.18275271,0.00149756029909,24746412.0,11536
non_ponzi,519,1,4.36471426605e+21,4.19729440997e+21,519,1,1,8.40985407716e+18,4.19729440997e+21,7.50189342946e+19,0.0,0.90094484979,0.0,6007.04038462,0.0,3123661.0,20014
non_ponzi,25,0,0.0,0.0,25,0,0,0.0,0,0.0,0,0.0,0,100106.68,0,2502667.0,13076
non_ponzi,835,578,5.58931353081e+19,4.9047057013e+19,835,578,0,6.69378865966e+16,8.48565000225e+16,2.01519187342e+17,2.31850558449e+17,0.74210142721,0.709947259434,1174.75230007,0.000131296796918,1659925.0,14558
non_ponzi,41,0,0.0,0.0,41,0,0,0.0,0,0.0,0,5.03886345779e-18,0,385556.536585,0,15807818.0,5992
non_ponzi,5863,932,1.62821e+19,1.2894135e+19,5863,932,93,2.77709363807e+15,1.38349087983e+16,1.02737317461e+16,4.66370424272e+16,0.882705636851,0.373945037419,2397.88888889,0.00191514441491,16293655.0,35942
non_ponzi,668,0,0.0,0.0,668,0,0,0.0,0,0.0,0,0.0,0,16112.8398204,0,10763377.0,9712
non_ponzi,10000,0,2.66839125e+19,0.0,10000,0,0,2.66839125e+15,0,5.12060517093e+16,0,0.997343447808,0,1712.4151,0,17124151.0,6694
non_ponzi,458,0,1.50000131e+16,0.0,458,0,0,3.27511203057e+13,0,7.00138371799e+14,0,0.99781658885,0,37489.2358079,0,17170070.0,21454
non_ponzi,2267,0,0.0,0.0,2267,0,0,0.0,0,0.0,0,5.40066449184e-17,0,9459.10101456,0,21443782.0,2890
non_ponzi,7354,5531,1.23193311664e+22,1.01178245924e+22,7354,5531,1,1.67518781159e+18,1.8292939057e+18,8.9771409798e+18,8.54454040814e+18,0.678691967293,0.651962602219,483.013969732,7.68833993457e-05,6223635.0,5990
non_ponzi,112,0,0.0,0.0,112,0,0,0.0,0,0.0,0,-1.89069854298e-17,0,57890.3839286,0,6483723.0,10512
non_ponzi,3815,0,1e+14,0.0,3815,0,0,26212319790.3,0,1.61880971498e+12,0,0.999737876802,0,7876.78060288,0,30049918.0,7696
non_ponzi,374,0,0.0,0.0,374,0,0,0.0,0,0.0,0,0.0,0,78114.2914439,0,29214745.0,4502
non_ponzi,683,0,0.0,0.0,683,0,0,0.0,0,0.0,0,0.0,0,47147.5183016,0,32201755.0,2114
non_ponzi,78,77,6.446408576e+19,6.446408576e+19,78,77,2,8.26462637949e+17,8.37195918961e+17,2.38944567545e+18,2.37633291535e+18,0.775536383608,0.761282415918,72235.9096774,0.000243500373688,11196566.0,1632
non_ponzi,533,58,3.43047563379e+19,3.18098487549e+19,533,58,1,6.43616441611e+16,5.48445668187e+17,4.19618624977e+17,1.15277192477e+18,0.971421769119,0.784698958125,43850.8189509,0.000600407880823,25915834.0,11584
non_ponzi,534,0,9.08610286362e+20,0.0,3,0,0,1.70151739019e+18,0,9.24482197365e+18,0,0.863034936492,0,10284.4700375,0,5491907.0,20014
non_ponzi,303,10,8.42957124517e+20,6.0202e+20,303,10,1,2.78203671458e+18,6.0202e+19,9.34184177586e+18,4.68520993767e+19,0.84668806668,0.436503770639,71993.4440895,0.00248937670338,22533948.0,16792
non_ponzi,146,101,2.422384e+17,1.703874e+17,146,101,1,1.65916712329e+15,1.6870039604e+15,2.45795478419e+15,2.13218727689e+15,0.554929449327,0.395071210874,22754.3562753,0.000151784570731,5620326.0,11658
non_ponzi,1311,0,5.4455958e+16,0.0,1311,0,0,4.15377254005e+13,0,6.43877054708e+14,0,0.996213810943,0,22349.8550725,0,29300660.0,4430
non_ponzi,30,1,9.507915147e+18,8.967867e+18,30,1,0,3.169305049e+17,8.967867e+18,6.65455774617e+17,0.0,0.722950923656,0.0,85551.9354839,0.0,2652110.0,6290
non_ponzi,56,8,2.205e+17,2.205e+17,56,8,7,3.9375e+15,2.75625e+16,1.49427665551e+16,3.0862029158e+16,0.926749271137,0.540532879819,85725.53125,0.000568180173938,5486434.0,22522
non_ponzi,112,55,2.0134712679e+18,1.65006299182e+18,112,55,11,1.79774220348e+16,3.00011453059e+16,2.08727506964e+16,2.0299434224e+16,0.553522181777,0.302882278615,137291.51497,0.000732133052052,22927683.0,17810
non_ponzi,25,0,0.0,0.0,25,0,0,0.0,0,0.0,0,0.0,0,112801.68,0,2820042.0,9118
non_ponzi,62,0,6.26e+18,0.0,2,0,0,1.00967741935e+17,0,1.75331112354e+17,0,0.640368958054,0,58173.8548387,0,3606779.0,21890
non_ponzi,71,0,0.0,0.0,71,0,0,0.0,0,0.0,0,-5.04086261012e-18,0,5455.5915493,0,387347.0,14224
non_ponzi,38,0,0.0,0.0,38,0,0,0.0,0,0.0,0,1.17317582722e-17,0,1213.89473684,0,46128.0,6340
non_ponzi,10001,16,5.0213e+17,2.760098772e+18,10001,16,0,5.02079792021e+13,1.7250617325e+17,4.99954328448e+15,1.59226404548e+17,0.999899161698,0.479086199256,2493.6470001,0.000893013864949,24978862.0,19264
non_ponzi,41,0,0.0,0.0,41,0,0,0.0,0,0.0,0,5.03886345779e-18,0,291615.243902,0,11956225.0,13620
non_ponzi,322,0,0.0,0.0,322,0,0,0.0,0,0.0,0,4.1827173816e-17,0,57271.5621118,0,18441443.0,8000
non_ponzi,90,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-2.09143937594e-18,0,283737.711111,0,25536394.0,7540
non_ponzi,10000,0,1.22e+15,0.0,10000,0,0,122000000000.0,0,7.21145727298e+12,0,0.999721311475,0,65.0227,0,650227.0,18692
non_ponzi,10000,0,2.99323789758e+18,0.0,10000,0,0,2.99323789758e+14,0,2.16746038596e+16,0,0.999749884116,0,85.2351,0,852351.0,16412
non_ponzi,176,0,7.90981046776e+19,0.0,1,0,0,4.49421049305e+17,0,9.31261973468e+17,0,0.786657702925,0,29706.7670455,0,5228391.0,31652
non_ponzi,1868,82,8.29803369096e+18,8.08568507535e+18,1868,82,20,4.44220219002e+15,9.86059155531e+16,2.99840456726e+16,1.23591333959e+17,0.979075882525,0.624748931672,2703.05794872,0.000188730239726,5270963.0,15580
non_ponzi,682,494,9.65347659573e+20,8.43918875886e+20,682,494,1,1.4154657765e+18,1.70833780544e+18,5.07461961584e+18,5.84948102887e+18,0.779365187322,0.76624524358,7977.49744898,0.000239754373405,9381537.0,25456
non_ponzi,190,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-6.00666023538e-17,0,120783.989474,0,22948958.0,1336
non_ponzi,103,87,7.32950406e+18,7.30069337e+18,103,87,1,7.11602335922e+16,8.39160157471e+16,2.0251411249e+17,2.17957025359e+17,0.867631788732,0.848290660988,109478.636842,0.000899051252659,20800941.0,5930
non_ponzi,365,0,0.0,0.0,365,0,0,0.0,0,0.0,0,0.0,0,15107.1780822,0,5514120.0,6564
non_ponzi,611,0,4000000000.0,0.0,611,0,0,6546644.84452,0,161690200.134,0,0.998363338789,0,38786.0752864,0,23698292.0,9706
non_ponzi,263,138,1.46024079376e+19,8.4801416799e+18,263,138,28,5.55224636409e+16,6.14503020283e+16,1.10248107737e+17,1.18253194118e+17,0.778945151692,0.759557427137,42676.1147132,5.5563922946e-05,17113122.0,6778
non_ponzi,250,0,0.0,0.0,250,0,0,0.0,0,0.0,0,0.0,0,100511.544,0,25127886.0,11338
non_ponzi,828,0,0.0,0.0,828,0,0,0.0,0,0.0,0,0.0,0,9927.61111111,0,8220062.0,26288
non_ponzi,239,3,9.2116e+20,5.44997843948e+20,239,3,1,3.85422594142e+18,1.81665947983e+20,1.53826537674e+19,2.25103897481e+20,0.82325337057,0.587155648752,94372.5206612,3.13621887411e-05,22838150.0,26314
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,1862.0562,0,18620562.0,4358
non_ponzi,917,721,1.38944618277e+20,1.01825297052e+20,917,721,84,1.51520848721e+17,1.41227873859e+17,2.04156053175e+17,2.36003451546e+17,0.552967598661,0.556106636716,13442.6105006,0.000212776852985,22018996.0,18888
non_ponzi,159,0,0.0,0.0,159,0,0,0.0,0,0.0,0,4.2886047723e-17,0,114115.100629,0,18144301.0,15646
non_ponzi,655,0,0.0,0.0,655,0,0,0.0,0,0.0,0,0.0,0,36181.578626,0,23698934.0,5198
non_ponzi,36,13,5.57319379e+18,5.57319379e+18,37,13,0,1.54810938611e+17,4.28707214615e+17,4.15337116677e+17,6.00237139874e+17,0.883364796182,0.677010204813,238169.510204,0.000859663194537,11670306.0,16300
non_ponzi,28,0,0.0,0.0,28,0,0,0.0,0,0.0,0,5.40199583708e-18,0,13176.3571429,0,368938.0,3920
non_ponzi,273,0,2e+17,0.0,273,0,0,7.32600732601e+14,0,8.52779979987e+15,0,0.992673992674,0,60675.6336996,0,16564448.0,6968
non_ponzi,632,0,6.79255996415e+20,0.0,2,0,0,1.07477214623e+18,0,5.17573012919e+18,0,0.789715500137,0,4213.95727848,0,2663221.0,6098
non_ponzi,2092,1,3.9161360131e+19,2.9442422121e+19,2092,1,1,1.87195794125e+16,2.9442422121e+19,4.40615467829e+16,0.0,0.642318247887,0.0,5790.14811276,0.0,12118780.0,7798
non_ponzi,38,0,0.0,0.0,38,0,0,0.0,0,0.0,0,1.17317582722e-17,0,136544.236842,0,5188681.0,3868
non_ponzi,10000,10000,1.0434069022e+23,1.04507180418e+23,10000,10000,1,1.0434069022e+19,1.04507180418e+19,2.81339156438e+19,2.81350522309e+19,0.699217563408,0.698605379697,575.8741,0.000237230335087,11517482.0,8872
non_ponzi,289,167,7.26414345146e+19,6.12938940776e+19,451,167,2,2.51354444687e+17,3.67029305854e+17,4.36955675802e+17,5.36954225086e+17,0.680038702603,0.654703925567,180.631578947,3.52604626019e-07,82368.0,21602
non_ponzi,57,0,0.0,0.0,57,0,0,0.0,0,0.0,0,7.82117218148e-18,0,128682.157895,0,7334883.0,3576
non_ponzi,69,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-1.77910721961e-17,0,36129.0,0,2492901.0,9306
non_ponzi,263,70,4.61242872e+22,2.42675452e+22,263,70,0,1.75377517871e+20,3.46679217143e+20,8.31204616769e+20,1.1385181924e+21,0.901874396888,0.850922096091,5685.31831832,4.90187079695e-05,1893211.0,4106
non_ponzi,761,0,0.0,0.0,761,0,0,0.0,0,0.0,0,0.0,0,26093.130092,0,19856872.0,9860
non_ponzi,31,28,3.00950101e+17,2.99950001e+17,31,28,1,9.70806777419e+15,1.07125000357e+16,2.22301078334e+16,2.31662763698e+16,0.819297472711,0.804616239667,66764.6101695,0.000216458241057,3939112.0,5072
non_ponzi,158,267,2.54563184763e+21,2.53826752036e+21,159,267,1,1.61115939723e+19,9.50661992643e+18,2.63875592802e+19,2.15419226732e+19,0.738888583513,0.839469504936,21376.2211765,0.000106638461787,9084894.0,18932
non_ponzi,74,0,9.04750457463e+17,0.0,74,0,0,1.22263575333e+16,0,1.49539692408e+16,0,0.618202539889,0,41461.3783784,0,3068142.0,10482
non_ponzi,118,34,4.89141e+18,4.41937819669e+18,118,34,21,4.14526271186e+16,1.29981711667e+17,1.04246255279e+17,3.73965890284e+17,0.870859548003,0.817974760913,11737.8026316,4.01670996133e-05,1784146.0,10022
non_ponzi,2101,1526,1.43061464181e+21,9.09496129998e+20,2101,1526,84,6.8092081952e+17,5.96000085189e+17,8.06344982776e+17,1.17126842355e+18,0.533359834761,0.593177353785,3803.76812793,0.000107876513403,13796267.0,11412
non_ponzi,23,36,3.646111e+16,2.180611e+16,23,36,0,1.58526565217e+15,6.05725277778e+14,2.97354200946e+15,1.09432481172e+15,0.686152165011,0.607509470205,493907.135593,0.00245867495842,29140521.0,610
non_ponzi,569,0,0.0,0.0,569,0,0,0.0,0,0.0,0,0.0,0,33129.4428822,0,18850653.0,4828
non_ponzi,1696,744,1.98146281192e+20,1.96229117798e+20,1696,744,187,1.16831533721e+17,2.63748814245e+17,8.31116226648e+17,1.06625077453e+18,0.964036941273,0.868387947144,6988.49221311,0.000262005038783,17051921.0,10850
